Id,Response
1,8
3,8
4,6
9,6
12,8
13,8
21,8
28,8
30,8
36,8
38,8
43,8
45,8
48,8
50,8
51,1
54,8
55,1
59,8
62,6
63,8
66,6
69,8
82,8
83,5
84,6
86,8
89,8
90,6
92,8
98,8
100,6
105,6
115,8
119,6
124,8
127,8
133,8
140,8
141,8
143,6
151,6
154,8
157,8
163,6
166,6
168,8
170,8
173,8
180,7
182,8
184,5
185,7
195,8
196,8
197,8
212,8
213,8
219,8
225,7
227,6
232,2
239,1
247,6
251,7
254,6
261,8
264,8
267,6
272,7
275,8
277,5
283,8
284,2
287,8
291,8
293,8
294,6
305,8
307,8
309,8
311,7
322,6
323,8
326,8
330,8
335,8
337,8
338,8
341,6
346,8
348,6
352,5
356,8
358,8
366,8
369,1
373,8
375,8
381,6
384,8
386,6
396,8
397,8
399,6
405,8
412,8
417,6
421,6
425,8
427,8
430,2
432,1
433,8
436,8
438,6
441,8
442,5
444,6
446,8
448,8
450,8
454,8
465,8
470,6
472,6
475,8
484,8
495,8
497,8
498,8
501,6
502,8
505,8
515,7
516,8
527,8
529,1
531,8
533,8
537,6
541,8
546,8
548,8
549,8
550,8
553,8
559,8
561,7
564,6
574,8
578,8
579,1
580,8
582,6
584,8
588,1
596,6
602,2
603,1
613,8
614,5
619,8
620,8
624,8
625,8
628,6
630,8
635,8
636,8
637,8
641,8
644,8
648,8
654,8
658,8
664,8
666,6
667,6
670,8
672,2
674,8
676,8
684,8
685,8
693,6
694,8
700,5
702,1
703,6
705,8
711,8
718,8
722,8
726,8
727,5
732,8
735,8
740,6
748,8
750,8
751,8
756,8
762,8
766,8
770,8
771,5
779,8
782,5
784,8
793,6
798,6
800,5
801,6
805,8
807,8
813,8
819,1
820,8
822,8
823,8
833,7
834,8
842,8
845,8
856,8
860,1
864,8
869,8
872,8
877,6
878,8
893,8
894,8
896,8
899,1
900,6
911,6
914,8
917,1
919,8
923,2
925,8
926,6
934,8
938,8
940,6
955,7
956,8
971,8
973,8
978,8
979,8
981,8
988,8
990,8
992,1
996,8
997,6
999,5
1000,7
1006,2
1009,2
1018,2
1025,1
1038,8
1042,8
1045,6
1046,8
1047,8
1050,1
1052,8
1054,8
1057,6
1061,5
1069,5
1071,6
1073,8
1074,8
1075,2
1083,8
1084,6
1089,8
1099,7
1103,6
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,1
1152,6
1153,6
1154,8
1158,8
1166,6
1170,8
1172,6
1178,1
1179,1
1181,1
1182,8
1183,8
1191,8
1192,6
1200,6
1205,6
1207,8
1208,5
1209,6
1217,8
1223,8
1225,8
1226,6
1228,8
1230,6
1232,6
1235,8
1237,7
1257,8
1266,2
1267,1
1274,8
1277,8
1278,6
1280,8
1282,8
1293,1
1294,8
1305,8
1306,8
1311,8
1318,8
1320,1
1323,8
1325,5
1328,6
1336,6
1340,8
1341,8
1344,6
1345,8
1348,5
1358,2
1361,8
1364,6
1373,8
1377,2
1378,8
1380,7
1382,5
1383,8
1386,8
1387,2
1390,1
1395,8
1398,2
1402,8
1403,8
1405,8
1407,8
1410,6
1412,6
1419,8
1426,8
1428,8
1436,2
1437,6
1438,6
1441,8
1444,8
1448,1
1454,8
1457,8
1459,8
1463,8
1467,8
1471,6
1475,8
1476,1
1480,8
1481,1
1482,7
1489,8
1491,8
1494,8
1496,8
1500,8
1501,8
1503,2
1504,8
1505,8
1515,6
1517,8
1520,6
1521,6
1523,8
1526,8
1529,7
1530,8
1543,1
1544,8
1547,6
1550,8
1552,8
1554,6
1563,8
1574,8
1575,6
1576,8
1579,1
1582,6
1584,8
1585,8
1589,6
1596,6
1598,2
1611,6
1613,7
1615,6
1618,6
1627,8
1630,2
1638,6
1639,8
1640,8
1642,8
1645,6
1648,8
1654,2
1661,8
1662,8
1663,8
1666,6
1668,2
1670,6
1672,8
1681,8
1682,8
1683,2
1687,8
1688,8
1693,8
1694,8
1700,8
1704,8
1712,8
1716,8
1717,8
1722,7
1724,1
1738,1
1739,1
1740,8
1761,8
1763,8
1765,8
1766,6
1767,8
1771,6
1772,8
1777,8
1784,6
1799,5
1806,8
1810,2
1812,8
1814,6
1818,8
1819,8
1822,8
1823,8
1824,7
1834,5
1835,2
1844,6
1848,8
1849,8
1850,6
1851,2
1856,8
1862,2
1863,8
1872,6
1874,8
1875,8
1877,8
1900,8
1902,7
1904,6
1905,1
1908,8
1914,8
1916,6
1922,2
1933,8
1934,2
1939,8
1942,7
1947,8
1957,8
1971,6
1973,1
1974,1
1977,6
1981,7
1985,8
1987,8
1989,8
2001,6
2002,2
2007,6
2008,8
2011,6
2021,1
2034,8
2040,8
2044,8
2045,8
2048,8
2051,8
2062,8
2066,6
2068,8
2069,8
2074,8
2075,7
2078,8
2079,2
2080,6
2081,6
2084,2
2085,8
2087,8
2096,5
2102,1
2103,2
2107,8
2117,8
2118,6
2120,6
2121,6
2122,2
2130,8
2136,6
2138,8
2140,8
2143,8
2144,8
2145,8
2147,8
2150,1
2154,8
2155,6
2166,8
2169,1
2173,1
2176,6
2178,8
2179,6
2180,7
2184,8
2185,8
2188,6
2190,8
2194,8
2195,8
2198,8
2205,8
2206,8
2207,2
2212,6
2213,8
2216,8
2218,8
2224,8
2225,8
2228,8
2236,5
2242,8
2246,6
2250,8
2255,2
2256,5
2267,6
2268,6
2269,8
2272,5
2275,6
2280,8
2282,8
2287,8
2289,8
2293,8
2296,6
2307,8
2309,8
2313,5
2325,6
2327,5
2336,8
2339,8
2342,8
2347,8
2350,6
2360,7
2364,1
2369,2
2379,6
2394,8
2395,1
2399,8
2402,8
2410,8
2416,5
2420,8
2427,8
2434,8
2435,8
2441,8
2447,6
2452,8
2463,7
2467,8
2468,8
2470,6
2476,8
2483,6
2487,1
2492,8
2502,8
2504,6
2510,6
2511,1
2512,8
2517,8
2520,8
2521,8
2523,8
2524,8
2525,8
2526,6
2528,8
2530,1
2532,6
2536,8
2540,8
2541,8
2543,8
2549,8
2550,6
2556,1
2557,8
2559,8
2565,8
2566,8
2567,2
2568,8
2570,8
2573,8
2577,8
2578,6
2583,6
2586,2
2587,8
2588,8
2591,8
2597,8
2606,6
2607,8
2608,8
2611,2
2612,6
2613,8
2616,8
2621,6
2622,8
2634,8
2639,6
2642,2
2644,8
2650,8
2655,8
2664,8
2667,8
2670,6
2679,7
2681,8
2683,1
2685,8
2687,8
2696,6
2699,8
2712,2
2716,7
2720,8
2725,7
2726,8
2731,6
2733,8
2740,7
2742,8
2748,8
2749,8
2763,7
2771,8
2772,6
2773,8
2783,8
2784,8
2789,2
2796,6
2798,6
2799,8
2800,8
2802,8
2805,1
2809,8
2816,8
2817,8
2821,8
2822,8
2829,8
2832,6
2842,6
2844,8
2846,8
2851,7
2852,8
2853,8
2856,8
2862,6
2866,7
2868,6
2886,8
2892,1
2893,8
2898,8
2917,6
2923,6
2927,6
2930,8
2931,6
2935,8
2936,8
2961,8
2964,8
2967,8
2968,6
2970,8
2977,1
2978,8
2979,8
2985,8
2986,8
2989,8
2997,8
2999,8
3004,8
3008,8
3010,2
3020,8
3022,5
3024,1
3027,8
3032,6
3033,8
3048,5
3053,8
3056,8
3070,8
3071,6
3073,8
3080,8
3098,8
3099,1
3109,8
3110,8
3115,6
3121,8
3128,8
3132,8
3133,6
3141,8
3144,1
3145,6
3154,8
3159,8
3164,6
3168,2
3172,6
3176,6
3186,8
3193,1
3196,8
3199,1
3200,8
3209,8
3210,8
3214,7
3229,7
3230,8
3233,8
3242,6
3244,8
3249,6
3251,6
3253,8
3264,6
3271,6
3272,8
3274,8
3276,6
3280,1
3282,8
3285,8
3297,6
3298,2
3307,8
3309,8
3310,8
3312,6
3314,8
3315,1
3316,8
3319,1
3322,8
3327,6
3332,8
3334,8
3336,1
3338,8
3340,8
3343,1
3352,8
3353,5
3356,8
3357,8
3360,5
3365,8
3366,8
3367,8
3369,8
3374,8
3376,8
3381,8
3385,1
3386,6
3397,8
3403,8
3409,2
3414,8
3415,8
3423,8
3427,7
3428,6
3439,2
3441,8
3442,6
3447,8
3453,6
3456,6
3458,7
3459,2
3462,8
3464,8
3477,8
3480,6
3483,8
3490,6
3497,8
3498,8
3500,6
3504,6
3509,5
3510,7
3511,8
3525,1
3528,8
3529,2
3531,8
3532,8
3536,8
3537,6
3538,1
3547,6
3557,6
3572,8
3573,1
3588,5
3590,8
3597,8
3601,2
3602,8
3608,8
3611,6
3616,8
3619,8
3623,6
3638,2
3641,2
3643,8
3647,8
3648,8
3662,1
3663,8
3665,1
3679,5
3683,5
3692,8
3700,8
3705,8
3706,8
3711,8
3712,1
3716,8
3725,8
3727,8
3739,8
3740,8
3743,6
3744,2
3750,8
3751,1
3752,2
3753,7
3754,2
3761,8
3762,6
3764,6
3773,8
3774,8
3775,8
3776,8
3785,1
3788,8
3791,2
3792,8
3794,2
3797,8
3798,8
3807,8
3808,7
3810,8
3813,1
3815,8
3818,8
3820,5
3824,6
3832,8
3836,8
3837,6
