Id,Response
1,1
3,8
4,8
9,1
12,8
13,8
21,6
28,8
30,8
36,8
38,8
43,8
45,2
48,8
50,8
51,7
54,8
55,5
59,8
62,6
63,8
66,7
69,8
82,8
83,7
84,8
86,8
89,8
90,8
92,6
98,8
100,8
105,8
115,6
119,8
124,8
127,8
133,8
140,8
141,8
143,8
151,1
154,1
157,7
163,1
166,8
168,8
170,8
173,1
180,8
182,8
184,6
185,8
195,8
196,8
197,8
212,8
213,8
219,8
225,1
227,1
232,3
239,8
247,1
251,8
254,4
261,8
264,8
267,8
272,8
275,2
277,1
283,8
284,1
287,8
291,8
293,8
294,1
305,8
307,1
309,6
311,4
322,2
323,8
326,8
330,7
335,8
337,8
338,8
341,1
346,8
348,1
352,8
356,8
358,1
366,2
369,7
373,8
375,8
381,5
384,8
386,6
396,6
397,8
399,1
405,8
412,8
417,6
421,8
425,7
427,8
430,1
432,8
433,8
436,8
438,2
441,8
442,8
444,8
446,8
448,8
450,8
454,8
465,8
470,1
472,8
475,8
484,8
495,8
497,8
498,8
501,3
502,2
505,2
515,1
516,6
527,8
529,1
531,8
533,8
537,8
541,8
546,8
548,1
549,8
550,8
553,8
559,2
561,2
564,7
574,2
578,8
579,7
580,8
582,7
584,8
588,1
596,5
602,2
603,1
613,4
614,2
619,8
620,8
624,8
625,8
628,6
630,8
635,8
636,1
637,8
641,8
644,8
648,8
654,8
658,8
664,4
666,8
667,8
670,8
672,8
674,8
676,8
684,8
685,5
693,1
694,8
700,1
702,7
703,6
705,8
711,8
718,1
722,8
726,2
727,1
732,8
735,2
740,1
748,7
750,8
751,8
756,8
762,8
766,8
770,1
771,2
779,6
782,6
784,8
793,8
798,8
800,8
801,6
805,7
807,1
813,8
819,8
820,8
822,8
823,7
833,8
834,6
842,8
845,8
856,8
860,8
864,1
869,8
872,6
877,8
878,6
893,8
894,8
896,8
899,1
900,1
911,8
914,1
917,1
919,8
923,8
925,1
926,1
934,8
938,8
940,1
955,8
956,8
971,1
973,8
978,8
979,8
981,8
988,2
990,6
992,1
996,8
997,8
999,8
1000,8
1006,1
1009,7
1018,8
1025,1
1038,8
1042,1
1045,7
1046,8
1047,8
1050,7
1052,8
1054,8
1057,8
1061,3
1069,6
1071,7
1073,8
1074,8
1075,1
1083,8
1084,1
1089,8
1099,8
1103,8
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,1
1152,8
1153,2
1154,8
1158,8
1166,8
1170,8
1172,6
1178,1
1179,8
1181,1
1182,8
1183,8
1191,8
1192,8
1200,8
1205,8
1207,1
1208,1
1209,8
1217,6
1223,8
1225,8
1226,1
1228,1
1230,1
1232,7
1235,8
1237,2
1257,8
1266,1
1267,8
1274,7
1277,8
1278,1
1280,8
1282,8
1293,2
1294,8
1305,8
1306,8
1311,8
1318,8
1320,1
1323,8
1325,8
1328,1
1336,6
1340,6
1341,8
1344,1
1345,1
1348,8
1358,6
1361,8
1364,2
1373,8
1377,6
1378,8
1380,8
1382,8
1383,2
1386,8
1387,1
1390,1
1395,8
1398,2
1402,6
1403,8
1405,8
1407,1
1410,1
1412,6
1419,1
1426,8
1428,8
1436,8
1437,5
1438,1
1441,8
1444,2
1448,1
1454,8
1457,8
1459,8
1463,6
1467,8
1471,1
1475,8
1476,1
1480,7
1481,6
1482,5
1489,8
1491,8
1494,8
1496,8
1500,2
1501,8
1503,8
1504,5
1505,8
1515,6
1517,8
1520,8
1521,8
1523,6
1526,8
1529,1
1530,1
1543,8
1544,8
1547,8
1550,8
1552,8
1554,8
1563,8
1574,2
1575,1
1576,2
1579,2
1582,2
1584,8
1585,8
1589,2
1596,8
1598,8
1611,1
1613,1
1615,8
1618,4
1627,7
1630,6
1638,8
1639,3
1640,8
1642,1
1645,8
1648,2
1654,7
1661,8
1662,8
1663,8
1666,2
1668,6
1670,1
1672,2
1681,4
1682,8
1683,5
1687,5
1688,2
1693,6
1694,8
1700,8
1704,8
1712,7
1716,8
1717,7
1722,8
1724,2
1738,8
1739,8
1740,6
1761,8
1763,8
1765,8
1766,8
1767,8
1771,8
1772,1
1777,2
1784,1
1799,5
1806,8
1810,8
1812,8
1814,8
1818,8
1819,6
1822,7
1823,4
1824,6
1834,8
1835,8
1844,1
1848,2
1849,8
1850,1
1851,6
1856,3
1862,1
1863,1
1872,1
1874,1
1875,8
1877,8
1900,2
1902,1
1904,8
1905,2
1908,8
1914,8
1916,8
1922,1
1933,2
1934,8
1939,8
1942,1
1947,8
1957,8
1971,8
1973,1
1974,2
1977,7
1981,8
1985,8
1987,2
1989,1
2001,8
2002,1
2007,2
2008,8
2011,2
2021,1
2034,8
2040,8
2044,7
2045,8
2048,8
2051,8
2062,6
2066,1
2068,1
2069,2
2074,6
2075,8
2078,8
2079,4
2080,1
2081,8
2084,8
2085,4
2087,8
2096,8
2102,2
2103,1
2107,8
2117,7
2118,1
2120,7
2121,6
2122,8
2130,8
2136,7
2138,8
2140,8
2143,8
2144,8
2145,1
2147,8
2150,8
2154,8
2155,1
2166,8
2169,7
2173,7
2176,1
2178,6
2179,1
2180,8
2184,3
2185,8
2188,8
2190,8
2194,2
2195,1
2198,6
2205,8
2206,5
2207,1
2212,5
2213,2
2216,8
2218,8
2224,8
2225,7
2228,8
2236,8
2242,8
2246,8
2250,8
2255,8
2256,2
2267,1
2268,8
2269,7
2272,1
2275,8
2280,8
2282,8
2287,8
2289,6
2293,8
2296,8
2307,7
2309,2
2313,8
2325,8
2327,7
2336,1
2339,8
2342,8
2347,8
2350,8
2360,8
2364,1
2369,8
2379,3
2394,8
2395,1
2399,6
2402,1
2410,8
2416,8
2420,1
2427,8
2434,7
2435,8
2441,8
2447,8
2452,2
2463,5
2467,1
2468,8
2470,8
2476,8
2483,8
2487,6
2492,8
2502,8
2504,1
2510,2
2511,8
2512,8
2517,8
2520,2
2521,8
2523,2
2524,1
2525,8
2526,6
2528,2
2530,8
2532,2
2536,8
2540,8
2541,8
2543,7
2549,4
2550,2
2556,3
2557,2
2559,8
2565,8
2566,8
2567,1
2568,8
2570,8
2573,8
2577,5
2578,8
2583,8
2586,8
2587,8
2588,8
2591,8
2597,8
2606,1
2607,8
2608,8
2611,8
2612,8
2613,8
2616,8
2621,1
2622,8
2634,8
2639,8
2642,1
2644,8
2650,6
2655,8
2664,8
2667,8
2670,8
2679,1
2681,6
2683,2
2685,8
2687,8
2696,1
2699,1
2712,8
2716,8
2720,8
2725,8
2726,8
2731,8
2733,8
2740,8
2742,2
2748,8
2749,8
2763,8
2771,8
2772,2
2773,7
2783,8
2784,8
2789,1
2796,6
2798,8
2799,1
2800,7
2802,7
2805,7
2809,8
2816,8
2817,8
2821,8
2822,8
2829,7
2832,1
2842,1
2844,7
2846,8
2851,1
2852,8
2853,8
2856,8
2862,8
2866,1
2868,6
2886,8
2892,8
2893,8
2898,6
2917,1
2923,1
2927,8
2930,8
2931,1
2935,8
2936,7
2961,1
2964,8
2967,8
2968,5
2970,8
2977,8
2978,1
2979,8
2985,1
2986,8
2989,8
2997,2
2999,8
3004,2
3008,8
3010,6
3020,8
3022,8
3024,8
3027,8
3032,8
3033,8
3048,8
3053,8
3056,7
3070,2
3071,8
3073,1
3080,8
3098,8
3099,1
3109,2
3110,8
3115,8
3121,8
3128,8
3132,5
3133,1
3141,5
3144,8
3145,8
3154,8
3159,1
3164,6
3168,2
3172,8
3176,2
3186,2
3193,5
3196,8
3199,1
