Id,Response
1,8
3,8
4,6
9,7
12,8
13,8
21,8
28,8
30,8
36,8
38,8
43,8
45,8
48,8
50,8
51,6
54,8
55,6
59,8
62,2
63,8
66,6
69,8
82,8
83,8
84,5
86,8
89,8
90,8
92,6
98,8
100,6
105,6
115,2
119,6
124,8
127,8
133,8
140,8
141,8
143,6
151,6
154,8
157,8
163,6
166,5
168,8
170,8
173,8
180,6
182,6
184,2
185,8
195,8
196,8
197,2
212,8
213,8
219,8
225,7
227,8
232,1
239,6
247,2
251,6
254,1
261,8
264,2
267,5
272,6
275,8
277,2
283,8
284,6
287,8
291,8
293,8
294,6
305,8
307,6
309,8
311,6
322,6
323,8
326,8
330,5
335,8
337,6
338,8
341,6
346,8
348,6
352,5
356,8
358,8
366,7
369,1
373,6
375,8
381,1
384,8
386,8
396,8
397,8
399,8
405,8
412,8
417,6
421,6
425,8
427,8
430,2
432,6
433,8
436,8
438,6
441,8
442,6
444,1
446,6
448,8
450,8
454,8
465,8
470,6
472,6
475,8
484,8
495,8
497,8
498,8
501,1
502,8
505,8
515,1
516,2
527,5
529,1
531,1
533,8
537,6
541,8
546,8
548,8
549,6
550,6
553,8
559,8
561,7
564,6
574,8
578,8
579,2
580,8
582,6
584,8
588,6
596,6
602,6
603,1
613,8
614,2
619,8
620,5
624,8
625,8
628,7
630,6
635,8
636,6
637,8
641,8
644,8
648,8
654,6
658,8
664,8
666,6
667,6
670,8
672,6
674,8
676,8
684,8
685,1
693,2
694,8
700,6
702,6
703,8
705,1
711,8
718,6
722,6
726,7
727,8
732,8
735,8
740,7
748,6
750,8
751,8
756,8
762,8
766,8
770,8
771,2
779,8
782,1
784,6
793,1
798,5
800,6
801,6
805,6
807,6
813,8
819,8
820,8
822,8
823,6
833,1
834,8
842,8
845,6
856,8
860,1
864,8
869,8
872,8
877,1
878,8
893,8
894,8
896,8
899,6
900,8
911,6
914,8
917,5
919,8
923,1
925,8
926,6
934,8
938,8
940,6
955,5
956,8
971,6
973,8
978,8
979,8
981,8
988,8
990,8
992,1
996,6
997,6
999,5
1000,6
1006,2
1009,7
1018,1
1025,2
1038,6
1042,8
1045,6
1046,8
1047,8
1050,1
1052,8
1054,6
1057,6
1061,2
1069,6
1071,7
1073,5
1074,8
1075,6
1083,8
1084,6
1089,5
1099,6
1103,6
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,8
1152,6
1153,6
1154,6
1158,8
1166,6
1170,8
1172,6
1178,1
1179,1
1181,1
1182,8
1183,8
1191,8
1192,8
1200,2
1205,6
1207,7
1208,6
1209,7
1217,8
1223,8
1225,8
1226,6
1228,8
1230,6
1232,6
1235,8
1237,8
1257,8
1266,6
1267,6
1274,8
1277,8
1278,6
1280,8
1282,8
1293,6
1294,8
1305,5
1306,6
1311,6
1318,8
1320,6
1323,6
1325,6
1328,7
1336,1
1340,8
1341,8
1344,6
1345,8
1348,5
1358,8
1361,8
1364,6
1373,8
1377,6
1378,8
1380,6
1382,8
1383,6
1386,8
1387,2
1390,6
1395,8
1398,6
1402,7
1403,8
1405,8
1407,8
1410,2
1412,6
1419,8
1426,8
1428,7
1436,5
1437,2
1438,8
1441,5
1444,8
1448,2
1454,8
1457,5
1459,8
1463,8
1467,8
1471,6
1475,8
1476,6
1480,8
1481,7
1482,5
1489,8
1491,8
1494,8
1496,6
1500,8
1501,8
1503,1
1504,6
1505,6
1515,6
1517,8
1520,1
1521,6
1523,8
1526,8
1529,7
1530,8
1543,1
1544,8
1547,6
1550,8
1552,7
1554,6
1563,7
1574,8
1575,6
1576,8
1579,2
1582,7
1584,8
1585,8
1589,6
1596,8
1598,6
1611,6
1613,8
1615,1
1618,6
1627,8
1630,5
1638,6
1639,8
1640,8
1642,8
1645,8
1648,8
1654,2
1661,8
1662,5
1663,8
1666,1
1668,2
1670,6
1672,8
1681,8
1682,5
1683,1
1687,8
1688,8
1693,8
1694,8
1700,8
1704,8
1712,8
1716,8
1717,8
1722,7
1724,2
1738,1
1739,1
1740,5
1761,8
1763,8
1765,8
1766,5
1767,8
1771,6
1772,6
1777,8
1784,2
1799,2
1806,6
1810,2
1812,8
1814,5
1818,1
1819,6
1822,6
1823,8
1824,2
1834,6
1835,1
1844,6
1848,6
1849,8
1850,8
1851,1
1856,8
1862,6
1863,8
1872,8
1874,7
1875,8
1877,8
1900,8
1902,8
1904,7
1905,1
1908,8
1914,8
1916,6
1922,2
1933,8
1934,1
1939,6
1942,6
1947,8
1957,8
1971,6
1973,1
1974,7
1977,8
1981,6
1985,8
1987,2
1989,8
2001,8
2002,7
2007,6
2008,8
2011,6
2021,1
2034,8
2040,8
2044,8
2045,8
2048,8
2051,5
2062,8
2066,6
2068,8
2069,8
2074,8
2075,7
2078,8
2079,2
2080,6
2081,6
2084,6
2085,8
2087,6
2096,8
2102,8
2103,2
2107,8
2117,7
2118,1
2120,7
2121,6
2122,2
2130,8
2136,2
2138,8
2140,8
2143,8
2144,8
2145,6
2147,6
2150,6
2154,8
2155,1
2166,8
2169,6
2173,6
2176,6
2178,8
2179,6
2180,6
2184,8
2185,8
2188,5
2190,6
2194,6
2195,8
2198,8
2205,5
2206,8
2207,6
2212,1
2213,8
2216,8
2218,8
2224,8
2225,8
2228,8
2236,8
2242,8
2246,6
2250,6
2255,5
2256,5
2267,2
2268,6
2269,8
2272,2
2275,8
2280,8
2282,6
2287,8
2289,8
2293,5
2296,6
2307,8
2309,5
2313,8
2325,7
2327,5
2336,2
2339,1
2342,8
2347,8
2350,5
2360,6
2364,8
2369,6
2379,2
2394,6
2395,6
2399,8
2402,8
2410,8
2416,8
2420,8
2427,8
2434,8
2435,8
2441,8
2447,5
2452,8
2463,2
2467,8
2468,8
2470,5
2476,5
2483,6
2487,7
2492,8
2502,8
2504,5
2510,8
2511,1
2512,8
2517,8
2520,8
2521,8
2523,7
2524,6
2525,5
2526,8
2528,6
2530,2
2532,6
2536,8
2540,8
2541,8
2543,8
2549,8
2550,8
2556,6
2557,8
2559,8
2565,8
2566,1
2567,6
2568,8
2570,6
2573,8
2577,8
2578,6
2583,8
2586,1
2587,8
2588,8
2591,8
2597,8
2606,7
2607,8
2608,8
2611,6
2612,7
2613,8
2616,8
2621,8
2622,6
2634,8
2639,5
2642,2
2644,8
2650,7
2655,8
2664,8
2667,8
2670,6
2679,1
2681,8
2683,1
2685,8
2687,8
2696,6
2699,6
2712,6
2716,6
2720,8
2725,1
2726,8
2731,7
2733,8
2740,6
2742,6
2748,8
2749,5
2763,6
2771,8
2772,6
2773,6
2783,8
2784,6
2789,7
2796,6
2798,2
2799,7
2800,1
2802,8
2805,6
2809,8
2816,8
2817,8
2821,8
2822,8
2829,2
2832,1
2842,1
2844,8
2846,8
2851,1
2852,8
2853,8
2856,7
2862,6
2866,6
2868,6
2886,8
2892,1
2893,8
2898,6
2917,6
2923,6
2927,5
2930,8
2931,6
2935,6
2936,8
2961,8
2964,8
2967,6
2968,6
2970,7
2977,6
2978,8
2979,8
2985,8
2986,6
2989,8
2997,8
2999,8
3004,6
3008,6
3010,8
3020,8
3022,5
3024,5
3027,8
3032,6
3033,8
3048,5
3053,6
3056,8
3070,8
3071,8
3073,8
3080,8
3098,8
3099,6
3109,6
3110,8
3115,1
3121,8
3128,8
3132,8
3133,2
3141,8
3144,1
3145,8
3154,5
3159,8
3164,7
3168,2
3172,1
3176,6
3186,8
3193,1
3196,8
3199,6
3200,8
3209,8
3210,8
3214,8
3229,1
3230,8
3233,8
3242,6
3244,8
3249,6
3251,5
3253,8
3264,6
3271,6
3272,8
3274,7
3276,6
3280,1
3282,6
3285,8
3297,5
3298,7
3307,2
3309,7
3310,8
3312,6
3314,8
3315,1
3316,8
3319,1
3322,8
3327,8
3332,8
3334,8
3336,1
3338,8
3340,8
3343,5
3352,8
3353,1
3356,6
3357,8
3360,5
3365,8
3366,8
3367,8
3369,8
3374,6
3376,6
3381,8
3385,1
3386,6
3397,8
3403,6
3409,2
3414,6
3415,8
3423,6
3427,1
3428,6
3439,6
3441,8
3442,6
3447,6
3453,6
3456,8
3458,6
3459,2
3462,8
3464,8
3477,8
3480,8
3483,8
3490,6
3497,6
3498,6
3500,8
3504,6
3509,2
3510,7
3511,5
3525,1
3528,1
3529,6
3531,8
3532,8
3536,8
3537,6
3538,6
3547,8
3557,5
3572,8
3573,6
3588,8
3590,8
3597,8
3601,1
3602,8
3608,5
3611,6
3616,6
3619,8
3623,6
3638,8
3641,2
3643,8
3647,8
3648,7
3662,1
3663,8
3665,6
3679,2
3683,2
3692,6
3700,8
3705,8
3706,8
3711,8
3712,2
3716,8
3725,8
3727,8
3739,6
3740,6
3743,6
3744,6
3750,8
3751,5
3752,6
3753,6
3754,6
3761,8
3762,6
3764,6
3773,8
3774,8
3775,8
3776,6
3785,1
3788,8
3791,6
3792,8
3794,7
3797,8
3798,8
3807,5
3808,8
3810,8
3813,6
3815,8
3818,6
3820,5
3824,7
3832,6
3836,8
3837,5
