Id,Response
1,6
3,8
4,8
9,1
12,8
13,8
21,8
28,8
30,6
36,8
38,8
43,8
45,8
48,8
50,8
51,8
54,8
55,6
59,8
62,7
63,8
66,6
69,8
82,8
83,1
84,6
86,8
89,8
90,8
92,6
98,8
100,2
105,6
115,8
119,5
124,8
127,8
133,8
140,8
141,8
143,7
151,1
154,8
157,8
163,6
166,5
168,8
170,8
173,8
180,8
182,2
184,2
185,8
195,8
196,8
197,8
212,8
213,8
219,8
225,1
227,8
232,1
239,6
247,1
251,7
254,7
261,8
264,1
267,5
272,8
275,8
277,6
283,8
284,2
287,8
291,8
293,8
294,1
305,8
307,8
309,8
311,6
322,8
323,8
326,8
330,8
335,8
337,8
338,8
341,8
346,8
348,6
352,5
356,8
358,8
366,7
369,1
373,1
375,8
381,8
384,8
386,8
396,8
397,8
399,6
405,8
412,8
417,6
421,8
425,8
427,8
430,1
432,1
433,8
436,8
438,6
441,8
442,2
444,6
446,8
448,8
450,8
454,8
465,8
470,6
472,6
475,1
484,8
495,8
497,8
498,8
501,1
502,8
505,8
515,2
516,8
527,8
529,6
531,1
533,8
537,6
541,8
546,8
548,8
549,8
550,6
553,8
559,8
561,8
564,6
574,8
578,8
579,1
580,8
582,8
584,8
588,6
596,1
602,8
603,1
613,8
614,6
619,8
620,8
624,8
625,8
628,8
630,7
635,8
636,8
637,8
641,8
644,8
648,8
654,8
658,8
664,8
666,8
667,7
670,8
672,7
674,8
676,8
684,8
685,6
693,7
694,8
700,6
702,1
703,8
705,6
711,8
718,6
722,8
726,8
727,2
732,8
735,8
740,6
748,7
750,8
751,8
756,6
762,8
766,8
770,8
771,8
779,8
782,1
784,1
793,1
798,6
800,5
801,6
805,7
807,8
813,8
819,8
820,8
822,8
823,8
833,8
834,8
842,8
845,6
856,8
860,1
864,8
869,8
872,8
877,6
878,8
893,8
894,8
896,8
899,8
900,8
911,2
914,8
917,1
919,8
923,1
925,8
926,1
934,8
938,8
940,8
955,5
956,8
971,6
973,8
978,8
979,8
981,8
988,8
990,8
992,8
996,8
997,6
999,5
1000,8
1006,5
1009,8
1018,1
1025,1
1038,8
1042,8
1045,6
1046,8
1047,7
1050,8
1052,8
1054,8
1057,8
1061,6
1069,6
1071,7
1073,1
1074,8
1075,8
1083,8
1084,6
1089,8
1099,8
1103,7
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,8
1152,1
1153,1
1154,8
1158,8
1166,6
1170,8
1172,8
1178,1
1179,1
1181,1
1182,8
1183,8
1191,8
1192,6
1200,6
1205,7
1207,6
1208,2
1209,7
1217,7
1223,8
1225,8
1226,1
1228,8
1230,1
1232,8
1235,8
1237,8
1257,8
1266,6
1267,1
1274,8
1277,8
1278,5
1280,8
1282,8
1293,7
1294,8
1305,8
1306,8
1311,6
1318,8
1320,1
1323,8
1325,1
1328,7
1336,7
1340,8
1341,8
1344,6
1345,8
1348,2
1358,6
1361,8
1364,6
1373,8
1377,2
1378,8
1380,8
1382,5
1383,1
1386,8
1387,6
1390,6
1395,8
1398,8
1402,8
1403,8
1405,8
1407,8
1410,6
1412,6
1419,8
1426,8
1428,8
1436,5
1437,8
1438,8
1441,8
1444,8
1448,5
1454,8
1457,1
1459,8
1463,8
1467,8
1471,8
1475,8
1476,6
1480,8
1481,6
1482,8
1489,8
1491,8
1494,8
1496,8
1500,8
1501,8
1503,1
1504,8
1505,1
1515,8
1517,8
1520,7
1521,8
1523,8
1526,8
1529,7
1530,8
1543,5
1544,8
1547,8
1550,8
1552,8
1554,1
1563,8
1574,8
1575,6
1576,8
1579,2
1582,1
1584,8
1585,8
1589,7
1596,6
1598,2
1611,6
1613,8
1615,1
1618,2
1627,7
1630,5
1638,6
1639,8
1640,8
1642,8
1645,8
1648,8
1654,1
1661,8
1662,8
1663,8
1666,1
1668,8
1670,6
1672,8
1681,8
1682,2
1683,5
1687,8
1688,8
1693,8
