Id,Response
1,1
3,8
4,8
9,2
12,8
13,8
21,8
28,8
30,8
36,8
38,8
43,8
45,2
48,8
50,8
51,7
54,8
55,8
59,8
62,6
63,8
66,6
69,8
82,8
83,6
84,8
86,8
89,8
90,8
92,2
98,8
100,8
105,7
115,6
119,8
124,8
127,8
133,8
140,8
141,8
143,8
151,1
154,1
157,1
163,1
166,8
168,8
170,7
173,1
180,8
182,8
184,8
185,6
195,8
196,8
197,8
212,8
213,8
219,8
225,1
227,6
232,6
239,8
247,1
251,8
254,8
261,8
264,8
267,8
272,8
275,2
277,1
283,8
284,1
287,8
291,8
293,8
294,1
305,3
307,1
309,6
311,8
322,1
323,8
326,8
330,8
335,8
337,8
338,6
341,1
346,8
348,1
352,8
356,8
358,6
366,2
369,7
373,8
375,8
381,5
384,8
386,8
396,6
397,8
399,1
405,8
412,8
417,6
421,8
425,8
427,8
430,1
432,8
433,8
436,8
438,1
441,8
442,8
444,8
446,8
448,8
450,8
454,8
465,8
470,1
472,8
475,8
484,8
495,8
497,8
498,8
501,1
502,2
505,2
515,1
516,8
527,8
529,1
531,8
533,8
537,8
541,8
546,8
548,1
549,8
550,8
553,8
559,1
561,2
564,1
574,1
578,8
579,7
580,8
582,6
584,8
588,1
596,6
602,6
603,1
613,8
614,1
619,6
620,8
624,8
625,8
628,8
630,8
635,8
636,1
637,8
641,8
644,8
648,8
654,8
658,7
664,8
666,8
667,8
670,8
672,8
674,8
676,8
684,8
685,2
693,1
694,8
700,1
702,8
703,6
705,8
711,8
718,1
722,8
726,2
727,1
732,8
735,2
740,1
748,8
750,8
751,8
756,8
762,8
766,8
770,1
771,5
779,6
782,6
784,8
793,8
798,8
800,8
801,6
805,6
807,1
813,8
819,8
820,8
822,8
823,8
833,8
834,8
842,8
845,8
856,8
860,8
864,1
869,8
872,8
877,8
878,1
893,8
894,8
896,8
899,1
900,1
911,8
914,1
917,1
919,8
923,8
925,6
926,1
934,8
938,8
940,1
955,8
956,8
971,1
973,8
978,8
979,7
981,8
988,6
990,6
992,1
996,8
997,8
999,8
1000,8
1006,1
1009,2
1018,8
1025,6
1038,8
1042,1
1045,6
1046,8
1047,8
1050,6
1052,8
1054,8
1057,8
1061,6
1069,2
1071,6
1073,8
1074,8
1075,1
1083,8
1084,1
1089,8
1099,8
1103,8
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,1
1152,8
1153,2
1154,8
1158,8
1166,8
1170,8
1172,6
1178,1
1179,8
1181,8
1182,8
1183,8
1191,8
1192,8
1200,8
1205,8
1207,2
1208,1
1209,8
1217,2
1223,8
1225,8
1226,1
1228,6
1230,1
1232,7
1235,8
1237,2
1257,8
1266,1
1267,8
1274,7
1277,8
1278,1
1280,8
1282,8
1293,2
1294,8
1305,8
1306,8
1311,8
1318,8
1320,1
1323,8
1325,8
1328,2
1336,6
1340,2
1341,8
1344,1
1345,1
1348,8
1358,8
1361,8
1364,1
1373,8
1377,8
1378,8
1380,8
1382,8
1383,1
1386,8
1387,1
1390,1
1395,8
1398,2
1402,8
1403,8
1405,8
1407,1
1410,1
1412,8
1419,1
1426,8
1428,8
1436,6
1437,5
1438,1
1441,8
1444,1
1448,1
1454,8
1457,8
1459,8
1463,6
1467,8
1471,2
1475,8
1476,1
1480,8
1481,8
1482,2
1489,8
1491,8
1494,8
1496,8
1500,1
1501,8
1503,8
1504,7
1505,8
1515,6
1517,8
1520,8
1521,8
1523,7
1526,8
1529,1
1530,5
1543,8
1544,8
1547,7
1550,8
1552,8
1554,8
1563,8
1574,1
1575,1
1576,2
1579,1
1582,1
1584,8
1585,8
1589,1
1596,8
1598,8
1611,1
1613,1
1615,8
1618,8
1627,6
1630,8
1638,8
1639,2
1640,8
1642,1
1645,8
1648,1
1654,6
1661,8
1662,8
1663,8
1666,6
1668,8
1670,1
1672,2
1681,8
1682,8
1683,6
1687,7
1688,8
1693,2
1694,8
1700,8
1704,8
1712,8
1716,8
1717,2
1722,8
1724,2
1738,8
1739,8
1740,2
1761,8
1763,8
1765,8
1766,8
1767,8
1771,8
1772,1
1777,1
1784,1
1799,5
1806,8
1810,8
1812,8
1814,8
1818,8
1819,6
1822,5
1823,8
1824,6
1834,8
1835,8
1844,1
1848,2
1849,8
1850,1
1851,8
1856,6
1862,1
1863,1
1872,1
1874,1
1875,8
1877,8
1900,2
1902,6
1904,8
1905,2
1908,8
1914,8
1916,8
1922,1
1933,2
1934,6
1939,8
1942,1
1947,8
1957,8
1971,8
1973,1
1974,1
1977,2
1981,8
1985,8
1987,1
1989,1
2001,8
2002,1
2007,2
2008,8
2011,2
2021,1
2034,8
2040,8
2044,7
2045,8
2048,8
2051,8
2062,6
2066,1
2068,6
2069,6
2074,6
2075,8
2078,8
2079,5
2080,1
2081,8
2084,8
2085,8
2087,8
2096,8
2102,2
2103,1
2107,8
2117,7
2118,1
2120,7
2121,2
2122,8
2130,8
2136,5
2138,8
2140,8
2143,8
2144,8
2145,1
2147,8
2150,8
2154,8
2155,1
2166,8
2169,7
2173,7
2176,1
2178,8
2179,1
2180,8
2184,6
2185,8
2188,8
2190,8
2194,2
2195,1
2198,8
2205,8
2206,8
2207,1
2212,1
2213,2
2216,8
2218,8
2224,8
2225,7
2228,8
2236,8
2242,8
2246,8
2250,8
2255,8
2256,1
2267,1
2268,8
2269,6
2272,1
2275,8
2280,8
2282,8
2287,8
2289,1
2293,8
2296,8
2307,7
2309,1
2313,8
2325,8
2327,8
2336,1
2339,8
2342,8
2347,8
2350,8
2360,8
2364,1
2369,8
2379,6
2394,8
2395,1
2399,6
2402,1
2410,8
2416,8
2420,6
2427,8
2434,2
2435,8
2441,8
2447,8
2452,2
2463,5
2467,1
2468,8
2470,8
2476,8
2483,8
2487,7
2492,8
2502,8
2504,1
2510,2
2511,8
2512,8
2517,8
2520,2
2521,8
2523,1
2524,1
2525,8
2526,8
2528,1
2530,8
2532,1
2536,8
2540,8
2541,8
2543,4
2549,8
2550,2
2556,5
2557,1
2559,8
2565,8
2566,8
2567,1
2568,8
2570,8
2573,8
2577,8
2578,8
2583,8
2586,8
2587,8
2588,8
2591,8
2597,8
2606,2
2607,8
2608,8
2611,8
2612,8
2613,8
2616,8
2621,1
2622,8
2634,8
2639,8
2642,1
2644,8
2650,6
2655,8
2664,8
2667,8
2670,8
2679,1
2681,6
2683,2
2685,8
2687,8
2696,1
2699,2
2712,8
2716,8
2720,8
2725,8
2726,8
2731,8
2733,8
2740,8
2742,1
2748,8
2749,8
2763,8
2771,8
2772,1
2773,7
2783,8
2784,8
2789,1
2796,6
2798,8
2799,1
2800,6
2802,6
2805,6
2809,8
2816,8
2817,8
2821,8
2822,8
2829,7
2832,1
2842,1
2844,7
2846,8
2851,1
2852,8
2853,8
2856,8
2862,8
2866,1
2868,6
2886,8
2892,8
2893,8
2898,2
2917,1
2923,1
2927,8
2930,8
2931,1
2935,8
2936,8
2961,2
2964,8
2967,8
2968,2
2970,8
2977,8
2978,2
2979,8
2985,6
2986,8
2989,8
2997,6
2999,8
3004,2
3008,8
3010,8
3020,8
3022,8
3024,8
3027,8
3032,8
3033,8
3048,8
3053,6
3056,7
3070,1
3071,8
3073,1
3080,8
3098,8
3099,1
3109,1
3110,8
3115,8
3121,8
3128,8
3132,8
3133,1
3141,2
3144,8
3145,8
3154,8
3159,2
3164,2
3168,2
3172,8
3176,6
3186,2
3193,1
3196,8
3199,1
