Id,Response
1,6
3,8
4,8
9,7
12,8
13,8
21,8
28,8
30,8
36,8
38,8
43,8
45,8
48,8
50,8
51,8
54,8
55,1
59,8
62,6
63,8
66,6
69,8
82,8
83,8
84,7
86,8
89,8
90,6
92,8
98,6
100,1
105,6
115,7
119,6
124,8
127,8
133,8
140,8
141,8
143,8
151,2
154,8
157,8
163,6
166,5
168,7
170,8
173,1
180,2
182,1
184,2
185,8
195,8
196,8
197,8
212,8
213,8
219,8
225,2
227,6
232,6
239,1
247,6
251,1
254,1
261,8
264,6
267,6
272,7
275,8
277,6
283,8
284,6
287,8
291,8
293,8
294,2
305,8
307,6
309,8
311,8
322,1
323,8
326,8
330,7
335,5
337,8
338,8
341,6
346,8
348,6
352,5
356,8
358,8
366,8
369,1
373,1
375,8
381,6
384,8
386,8
396,6
397,8
399,6
405,8
412,8
417,6
421,7
425,8
427,8
430,1
432,1
433,8
436,8
438,6
441,8
442,7
444,6
446,6
448,7
450,8
454,8
465,8
470,6
472,6
475,8
484,8
495,8
497,8
498,8
501,1
502,8
505,8
515,2
516,8
527,8
529,1
531,7
533,8
537,6
541,8
546,8
548,8
549,8
550,8
553,8
559,8
561,7
564,1
574,8
578,6
579,1
580,8
582,6
584,8
588,6
596,1
602,6
603,1
613,8
614,8
619,8
620,6
624,8
625,8
628,6
630,8
635,8
636,6
637,8
641,8
644,8
648,8
654,7
658,6
664,8
666,6
667,6
670,8
672,5
674,8
676,8
684,8
685,1
693,6
694,8
700,6
702,7
703,6
705,1
711,8
718,6
722,6
726,8
727,5
732,8
735,8
740,6
748,8
750,8
751,8
756,8
762,8
766,8
770,8
771,1
779,6
782,1
784,7
793,1
798,5
800,5
801,6
805,6
807,6
813,8
819,1
820,8
822,8
823,8
833,8
834,8
842,8
845,6
856,8
860,1
864,7
869,8
872,5
877,2
878,8
893,8
894,8
896,8
899,6
900,8
911,6
914,8
917,2
919,8
923,1
925,6
926,8
934,8
938,8
940,6
955,5
956,8
971,6
973,8
978,8
979,8
981,8
988,8
990,8
992,1
996,6
997,1
999,5
1000,8
1006,2
1009,7
1018,1
1025,1
1038,8
1042,8
1045,6
1046,8
1047,6
1050,6
1052,8
1054,6
1057,6
1061,2
1069,6
1071,6
1073,1
1074,8
1075,7
1083,8
1084,2
1089,6
1099,7
1103,1
1110,8
1123,8
1130,8
1135,6
1137,8
1145,8
1147,8
1152,1
1153,6
1154,7
1158,6
1166,6
1170,8
1172,6
1178,8
1179,8
1181,2
1182,8
1183,8
1191,8
1192,8
1200,2
1205,6
1207,1
1208,5
1209,8
1217,8
1223,8
1225,8
1226,6
1228,8
1230,1
1232,7
1235,8
1237,6
1257,8
1266,6
1267,1
1274,8
1277,8
1278,6
1280,8
1282,8
1293,7
1294,8
1305,2
1306,6
1311,2
1318,8
1320,8
1323,8
1325,2
1328,6
1336,1
1340,8
1341,8
1344,8
1345,8
1348,5
1358,8
1361,8
1364,6
1373,8
1377,1
1378,8
1380,5
1382,6
1383,7
1386,8
1387,6
1390,6
1395,8
1398,6
1402,8
1403,8
1405,7
1407,8
1410,2
1412,6
1419,8
1426,8
1428,7
1436,8
1437,2
1438,8
1441,5
1444,8
1448,2
1454,8
1457,1
1459,8
1463,8
1467,8
1471,6
1475,8
1476,6
1480,8
1481,2
1482,5
1489,8
1491,8
1494,8
1496,6
1500,8
1501,8
1503,8
1504,2
1505,8
1515,6
1517,8
1520,6
1521,6
1523,8
1526,8
1529,7
1530,8
1543,1
1544,8
1547,5
1550,8
1552,7
1554,7
1563,8
1574,8
1575,1
1576,8
1579,8
1582,2
1584,8
1585,8
1589,6
1596,8
1598,5
1611,6
1613,6
1615,1
1618,2
1627,8
1630,2
1638,8
1639,8
1640,8
1642,8
1645,8
1648,8
1654,5
1661,8
1662,8
1663,8
1666,7
1668,8
1670,2
1672,8
1681,8
1682,8
1683,6
1687,8
1688,1
1693,8
