Id,Response
1,6
3,8
4,8
9,8
12,8
13,8
21,8
28,8
30,8
36,8
38,8
43,8
45,8
48,8
50,8
51,7
54,8
55,8
59,8
62,7
63,8
66,5
69,8
82,8
83,1
84,7
86,8
89,7
90,8
92,6
98,8
100,8
105,6
115,8
119,2
124,8
127,8
133,8
140,6
141,8
143,8
151,6
154,8
157,8
163,2
166,5
168,8
170,8
173,8
180,7
182,8
184,2
185,6
195,8
196,8
197,8
212,8
213,8
219,8
225,6
227,8
232,2
239,8
247,1
251,1
254,5
261,8
264,1
267,8
272,7
275,8
277,8
283,8
284,2
287,8
291,8
293,8
294,6
305,8
307,8
309,8
311,7
322,8
323,8
326,8
330,8
335,8
337,8
338,8
341,2
346,8
348,2
352,8
356,8
358,8
366,7
369,2
373,8
375,8
381,6
384,8
386,8
396,8
397,8
399,6
405,8
412,8
417,6
421,7
425,8
427,8
430,1
432,6
433,8
436,8
438,6
441,8
442,6
444,8
446,8
448,8
450,8
454,8
465,8
470,8
472,2
475,8
484,8
495,8
497,8
498,1
501,1
502,8
505,8
515,1
516,7
527,8
529,1
531,8
533,8
537,6
541,8
546,8
548,8
549,8
550,6
553,8
559,8
561,6
564,8
574,5
578,5
579,8
580,8
582,6
584,8
588,1
596,6
602,2
603,2
613,8
614,1
619,8
620,8
624,8
625,8
628,6
630,2
635,8
636,2
637,8
641,8
644,8
648,8
654,8
658,5
664,8
666,5
667,7
670,8
672,8
674,8
676,8
684,8
685,1
693,8
694,8
700,1
702,1
703,1
705,5
711,8
718,8
722,5
726,8
727,1
732,8
735,8
740,6
748,8
750,8
751,8
756,8
762,8
766,8
770,7
771,5
779,6
782,1
784,8
793,1
798,1
800,8
801,8
805,6
807,8
813,8
819,8
820,5
822,8
823,8
833,6
834,6
842,8
845,6
856,8
860,8
864,8
869,8
872,8
877,1
878,8
893,8
894,8
896,8
899,6
900,8
911,2
914,8
917,1
919,8
923,6
925,6
926,1
934,8
938,8
940,2
955,2
956,8
971,6
973,8
978,8
979,8
981,8
988,8
990,8
992,1
996,8
997,6
999,1
1000,8
1006,5
1009,7
1018,6
1025,1
1038,7
1042,6
1045,6
1046,8
1047,2
1050,8
1052,8
1054,5
1057,5
1061,6
1069,6
1071,6
1073,8
1074,8
1075,6
1083,8
1084,6
1089,8
1099,8
1103,1
1110,8
1123,1
1130,8
1135,8
1137,8
1145,8
1147,6
1152,8
1153,2
1154,8
1158,5
1166,8
1170,8
1172,5
1178,2
1179,8
1181,1
1182,8
1183,8
1191,8
1192,7
1200,6
1205,8
1207,6
1208,1
1209,7
1217,8
1223,8
1225,8
1226,6
1228,8
1230,6
1232,8
1235,8
1237,8
1257,8
1266,6
1267,6
1274,8
1277,8
1278,2
1280,8
1282,8
1293,7
1294,8
1305,8
1306,5
1311,5
1318,8
1320,6
1323,8
1325,1
1328,2
1336,8
1340,8
1341,8
1344,6
1345,8
1348,1
1358,8
1361,8
1364,6
1373,8
1377,8
1378,8
1380,7
1382,5
1383,2
1386,8
1387,2
1390,6
1395,8
1398,6
1402,7
1403,8
1405,8
1407,5
1410,1
1412,6
1419,8
1426,8
1428,8
1436,8
1437,1
1438,8
1441,8
1444,8
1448,6
1454,8
1457,8
1459,8
1463,8
1467,8
1471,6
1475,8
1476,6
1480,8
1481,8
1482,6
1489,8
1491,8
1494,8
1496,5
1500,6
1501,8
1503,1
1504,5
1505,1
1515,2
1517,8
1520,2
1521,5
1523,8
1526,5
1529,7
1530,8
1543,8
1544,8
1547,1
1550,8
1552,7
1554,2
1563,7
1574,8
1575,6
1576,8
1579,1
1582,6
1584,8
1585,8
1589,1
1596,6
1598,1
1611,7
1613,8
1615,8
1618,6
1627,8
1630,5
1638,8
1639,8
1640,8
1642,8
1645,8
1648,8
1654,1
1661,8
1662,5
1663,8
1666,2
1668,8
1670,6
1672,8
1681,8
1682,6
1683,2
1687,8
1688,8
1693,8
