Id,Response
1,8
3,8
4,6
9,8
12,8
13,8
21,8
28,8
30,6
36,8
38,8
43,8
45,8
48,8
50,8
51,8
54,8
55,5
59,8
62,1
63,8
66,6
69,8
82,8
83,2
84,1
86,8
89,8
90,8
92,8
98,6
100,6
105,2
115,8
119,6
124,6
127,8
133,8
140,8
141,8
143,8
151,6
154,8
157,8
163,6
166,5
168,8
170,8
173,8
180,7
182,1
184,5
185,8
195,8
196,8
197,5
212,8
213,8
219,8
225,7
227,8
232,6
239,8
247,7
251,7
254,1
261,8
264,6
267,5
272,7
275,8
277,2
283,8
284,6
287,8
291,8
293,8
294,6
305,8
307,8
309,8
311,8
322,6
323,8
326,8
330,8
335,8
337,8
338,8
341,6
346,8
348,6
352,5
356,8
358,8
366,6
369,1
373,1
375,8
381,2
384,8
386,1
396,8
397,8
399,8
405,8
412,8
417,6
421,7
425,8
427,8
430,6
432,1
433,8
436,8
438,6
441,8
442,5
444,5
446,8
448,8
450,8
454,8
465,8
470,6
472,6
475,1
484,8
495,8
497,8
498,8
501,1
502,8
505,8
515,6
516,8
527,2
529,1
531,8
533,8
537,6
541,8
546,8
548,8
549,8
550,6
553,8
559,6
561,7
564,1
574,8
578,8
579,1
580,8
582,6
584,8
588,6
596,1
602,6
603,1
613,8
614,8
619,8
620,5
624,8
625,8
628,7
630,2
635,8
636,6
637,8
641,8
644,8
648,8
654,7
658,8
664,8
666,8
667,5
670,8
672,5
674,8
676,8
684,8
685,1
693,6
694,8
700,5
702,1
703,7
705,6
711,8
718,8
722,8
726,2
727,5
732,8
735,8
740,7
748,6
750,8
751,8
756,6
762,8
766,8
770,8
771,5
779,8
782,1
784,5
793,1
798,5
800,5
801,2
805,6
807,8
813,8
819,8
820,8
822,8
823,8
833,2
834,8
842,8
845,6
856,8
860,5
864,8
869,8
872,8
877,1
878,8
893,8
894,8
896,8
899,8
900,8
911,6
914,8
917,5
919,8
923,1
925,8
926,6
934,8
938,8
940,6
955,5
956,8
971,2
973,8
978,8
979,8
981,8
988,8
990,8
992,1
996,5
997,1
999,8
1000,8
1006,5
1009,7
1018,1
1025,1
1038,8
1042,8
1045,6
1046,8
1047,8
1050,1
1052,8
1054,8
1057,6
1061,1
1069,6
1071,7
1073,1
1074,8
1075,7
1083,8
1084,6
1089,5
1099,5
1103,6
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,8
1152,1
1153,6
1154,8
1158,8
1166,1
1170,8
1172,6
1178,8
1179,8
1181,1
1182,8
1183,8
1191,8
1192,2
1200,1
1205,5
1207,8
1208,2
1209,6
1217,8
1223,8
1225,8
1226,7
1228,8
1230,6
1232,8
1235,8
1237,8
1257,8
1266,6
1267,5
1274,8
1277,8
1278,5
1280,8
1282,8
1293,7
1294,8
1305,2
1306,8
1311,5
1318,7
1320,1
1323,8
1325,2
1328,7
1336,1
1340,8
1341,8
1344,6
1345,8
1348,5
1358,6
1361,8
1364,6
1373,8
1377,2
1378,8
1380,5
1382,5
1383,5
1386,8
1387,6
1390,2
1395,8
1398,8
1402,8
1403,8
1405,8
1407,8
1410,6
1412,6
1419,8
1426,8
1428,8
1436,7
1437,2
1438,8
1441,8
1444,8
1448,2
1454,8
1457,5
1459,8
1463,8
1467,8
1471,6
1475,8
1476,6
1480,8
1481,6
1482,5
1489,8
1491,8
1494,8
1496,8
1500,6
1501,8
1503,2
1504,5
1505,8
1515,6
1517,8
1520,5
1521,6
1523,8
1526,8
1529,7
1530,5
1543,1
1544,8
1547,7
1550,8
1552,7
1554,7
1563,8
1574,1
1575,1
1576,8
1579,2
1582,7
1584,8
1585,8
1589,8
1596,6
1598,6
1611,8
1613,6
1615,5
1618,7
1627,6
1630,5
1638,8
1639,8
1640,8
1642,8
1645,6
1648,8
1654,2
1661,8
1662,5
1663,8
1666,2
1668,8
1670,1
1672,8
1681,8
1682,6
1683,5
1687,8
1688,8
1693,8
1694,8
1700,8
1704,8
1712,8
1716,8
1717,8
1722,7
1724,2
1738,1
1739,2
1740,8
1761,8
1763,8
1765,8
1766,5
1767,8
1771,6
1772,8
1777,8
1784,2
1799,5
1806,8
1810,1
1812,8
1814,1
1818,2
1819,8
1822,5
1823,8
1824,7
1834,8
1835,1
1844,2
1848,6
1849,8
1850,8
1851,6
1856,6
1862,6
1863,8
1872,8
1874,6
1875,8
1877,8
1900,8
1902,8
1904,7
1905,2
1908,8
1914,8
1916,6
1922,2
1933,8
1934,1
1939,8
1942,6
1947,8
1957,8
1971,8
1973,1
1974,7
1977,8
1981,6
1985,8
1987,1
1989,8
2001,6
2002,8
2007,2
2008,8
2011,6
2021,1
2034,8
2040,7
2044,8
2045,8
2048,8
2051,8
2062,8
2066,6
2068,8
2069,8
2074,8
2075,7
2078,8
2079,1
2080,6
2081,6
2084,6
2085,8
2087,7
2096,8
2102,7
2103,2
2107,8
2117,2
2118,1
2120,7
2121,6
2122,2
2130,8
2136,2
2138,8
2140,1
2143,8
2144,6
2145,2
2147,8
2150,6
2154,8
2155,1
2166,8
2169,6
2173,1
2176,6
2178,8
2179,8
2180,8
2184,8
2185,8
2188,5
2190,8
2194,6
2195,8
2198,8
2205,8
2206,8
2207,6
2212,1
2213,8
2216,8
2218,6
2224,8
2225,8
2228,8
2236,6
2242,8
2246,2
2250,8
2255,5
2256,2
2267,6
2268,8
2269,8
2272,5
2275,8
2280,8
2282,8
2287,8
2289,8
2293,8
2296,7
2307,8
2309,8
2313,5
2325,1
2327,5
2336,6
2339,1
2342,8
2347,8
2350,5
2360,7
2364,8
2369,1
2379,2
2394,7
2395,6
2399,8
2402,8
2410,8
2416,8
2420,8
2427,8
2434,8
2435,8
2441,8
2447,8
2452,8
2463,8
2467,8
2468,8
2470,6
2476,5
2483,6
2487,7
2492,8
2502,8
2504,6
2510,6
2511,5
2512,8
2517,8
2520,8
2521,8
2523,8
2524,6
2525,8
2526,8
2528,8
2530,2
2532,6
2536,8
2540,8
2541,8
2543,8
2549,8
2550,2
2556,1
2557,8
2559,8
2565,8
2566,1
2567,6
2568,8
2570,8
2573,8
2577,8
2578,6
2583,6
2586,1
2587,8
2588,8
2591,8
2597,5
2606,8
2607,8
2608,8
2611,7
2612,8
2613,8
2616,8
2621,8
2622,8
2634,8
2639,5
2642,1
2644,8
2650,6
2655,8
2664,8
2667,8
2670,6
2679,8
2681,8
2683,1
2685,8
2687,8
2696,6
2699,6
2712,6
2716,7
2720,8
2725,8
2726,8
2731,6
2733,8
2740,8
2742,6
2748,8
2749,8
2763,7
2771,8
2772,8
2773,2
2783,8
2784,8
2789,7
2796,2
2798,1
2799,7
2800,6
2802,8
2805,6
2809,8
2816,8
2817,8
2821,8
2822,8
2829,6
2832,6
2842,7
2844,8
2846,8
2851,2
2852,8
2853,8
2856,8
2862,6
2866,8
2868,6
2886,8
2892,1
2893,8
2898,6
2917,6
2923,6
2927,5
2930,8
2931,6
2935,7
2936,8
2961,8
2964,8
2967,8
2968,6
2970,8
2977,1
2978,8
2979,8
2985,6
2986,2
2989,8
2997,8
2999,8
3004,8
3008,8
3010,8
3020,8
3022,5
3024,5
3027,8
3032,8
3033,8
3048,2
3053,8
3056,8
3070,8
3071,2
3073,6
3080,8
3098,8
3099,6
3109,8
3110,8
3115,6
3121,8
3128,8
3132,8
3133,2
3141,8
3144,1
3145,8
3154,5
3159,8
3164,6
3168,2
3172,6
3176,5
3186,8
3193,2
3196,8
3199,6
3200,8
3209,8
3210,8
3214,8
3229,6
3230,8
3233,8
3242,2
3244,8
3249,6
3251,6
3253,6
3264,6
3271,2
3272,8
3274,8
3276,6
3280,1
3282,6
3285,8
3297,6
3298,8
3307,1
3309,8
3310,8
3312,6
3314,8
3315,1
3316,8
3319,1
3322,8
3327,7
3332,6
3334,8
3336,2
3338,8
3340,8
3343,1
3352,8
3353,1
3356,8
3357,8
3360,5
3365,8
3366,8
3367,8
3369,8
3374,6
3376,8
3381,8
3385,1
3386,6
3397,8
3403,8
3409,2
3414,8
3415,8
3423,8
3427,6
3428,8
3439,5
3441,8
3442,6
3447,7
3453,6
3456,8
3458,7
3459,2
3462,8
3464,8
3477,6
3480,8
3483,8
3490,7
3497,8
3498,5
3500,5
3504,6
3509,2
3510,8
3511,8
3525,1
3528,5
3529,2
3531,8
3532,8
3536,8
3537,1
3538,5
3547,8
3557,7
3572,8
3573,7
3588,8
3590,6
3597,8
3601,1
3602,8
3608,8
3611,6
3616,8
3619,8
3623,7
3638,7
3641,2
3643,8
3647,8
3648,7
3662,5
3663,8
3665,6
3679,8
3683,2
3692,7
3700,8
3705,8
3706,8
3711,8
3712,6
3716,6
3725,8
3727,8
3739,2
3740,6
3743,6
3744,1
3750,8
3751,5
3752,1
3753,7
3754,1
3761,8
3762,7
3764,6
3773,8
3774,8
3775,8
3776,8
3785,1
3788,8
3791,6
3792,8
3794,8
3797,8
3798,8
3807,1
3808,8
3810,8
3813,6
3815,8
3818,6
3820,5
3824,7
3832,8
3836,8
3837,5
