Id,Response
1,6
3,8
4,6
9,6
12,8
13,8
21,8
28,6
30,8
36,8
38,8
43,8
45,8
48,8
50,8
51,8
54,8
55,8
59,8
62,2
63,8
66,8
69,1
82,8
83,6
84,8
86,8
89,8
90,8
92,2
98,8
100,8
105,6
115,8
119,8
124,8
127,8
133,8
140,8
141,8
143,8
151,1
154,8
157,8
163,6
166,6
168,8
170,8
173,1
180,8
182,8
184,6
185,6
195,8
196,8
197,1
212,8
213,8
219,8
225,2
227,6
232,6
239,6
247,2
251,8
254,8
261,8
264,1
267,8
272,8
275,8
277,1
283,6
284,1
287,8
291,8
293,8
294,2
305,8
307,7
309,8
311,6
322,6
323,8
326,8
330,8
335,8
337,8
338,8
341,1
346,8
348,6
352,8
356,1
358,8
366,7
369,6
373,8
375,8
381,1
384,8
386,8
396,8
397,8
399,6
405,8
412,8
417,6
421,6
425,8
427,8
430,6
432,6
433,8
436,8
438,2
441,8
442,8
444,2
446,8
448,8
450,8
454,8
465,8
470,6
472,8
475,8
484,8
495,8
497,8
498,8
501,6
502,8
505,8
515,1
516,1
527,1
529,1
531,8
533,8
537,6
541,8
546,8
548,8
549,8
550,8
553,8
559,6
561,7
564,6
574,8
578,8
579,8
580,8
582,6
584,8
588,1
596,1
602,6
603,1
613,8
614,2
619,8
620,8
624,8
625,8
628,8
630,8
635,8
636,6
637,8
641,8
644,8
648,8
654,8
658,8
664,8
666,8
667,8
670,8
672,8
674,8
676,8
684,8
685,6
693,1
694,8
700,1
702,8
703,8
705,8
711,8
718,6
722,8
726,8
727,1
732,8
735,8
740,6
748,8
750,8
751,8
756,8
762,8
766,8
770,8
771,1
779,8
782,1
784,8
793,1
798,6
800,8
801,2
805,6
807,1
813,8
819,8
820,8
822,8
823,8
833,1
834,8
842,8
845,8
856,8
860,5
864,6
869,8
872,8
877,1
878,8
893,8
894,8
896,8
899,8
900,6
911,2
914,8
917,1
919,8
923,2
925,8
926,1
934,8
938,8
940,6
955,6
956,8
971,6
973,8
978,8
979,8
981,1
988,8
990,8
992,1
996,8
997,2
999,6
1000,8
1006,1
1009,7
1018,6
1025,1
1038,8
1042,1
1045,6
1046,8
1047,8
1050,8
1052,8
1054,8
1057,8
1061,1
1069,6
1071,7
1073,8
1074,8
1075,1
1083,8
1084,2
1089,6
1099,8
1103,7
1110,8
1123,8
1130,8
1135,6
1137,8
1145,8
1147,8
1152,6
1153,8
1154,8
1158,8
1166,8
1170,8
1172,8
1178,1
1179,8
1181,1
1182,8
1183,8
1191,8
1192,6
1200,2
1205,8
1207,6
1208,1
1209,6
1217,8
1223,8
1225,8
1226,6
1228,8
1230,1
1232,8
1235,8
1237,6
1257,8
1266,1
1267,8
1274,8
1277,8
1278,6
1280,8
1282,8
1293,8
1294,8
1305,1
1306,8
1311,8
1318,8
1320,1
1323,8
1325,6
1328,7
1336,6
1340,8
1341,8
1344,6
1345,8
1348,6
1358,1
1361,8
1364,6
1373,8
1377,8
1378,8
1380,8
1382,6
1383,8
1386,8
1387,1
1390,1
1395,8
1398,1
1402,8
1403,8
1405,8
1407,8
1410,1
1412,6
1419,6
1426,8
1428,8
1436,6
1437,1
1438,8
1441,8
1444,8
1448,1
1454,8
1457,8
1459,8
1463,8
1467,8
1471,6
1475,8
1476,6
1480,8
1481,2
1482,8
1489,8
1491,8
1494,8
1496,8
1500,8
1501,8
1503,6
1504,6
1505,8
1515,6
1517,8
1520,8
1521,8
1523,8
1526,8
1529,7
1530,1
1543,8
1544,8
1547,8
1550,8
1552,8
1554,8
1563,8
1574,8
1575,1
1576,8
1579,1
1582,2
1584,8
1585,8
1589,6
1596,8
1598,6
1611,7
1613,6
1615,8
1618,6
1627,8
1630,5
1638,1
1639,8
1640,8
1642,8
1645,8
1648,8
1654,2
1661,8
1662,1
1663,8
1666,6
1668,6
1670,1
1672,8
1681,8
1682,8
1683,6
1687,8
1688,1
1693,8
