Id,Response
1,8
3,6
4,6
9,6
12,6
13,8
21,1
28,8
30,8
36,8
38,8
43,8
45,6
48,8
50,8
51,8
54,8
55,1
59,8
62,6
63,8
66,6
69,8
82,8
83,8
84,5
86,8
89,8
90,6
92,8
98,8
100,8
105,6
115,8
119,6
124,7
127,8
133,8
140,8
141,8
143,8
151,7
154,8
157,8
163,6
166,1
168,8
170,8
173,6
180,6
182,5
184,1
185,8
195,8
196,8
197,5
212,8
213,8
219,8
225,1
227,2
232,1
239,6
247,6
251,7
254,5
261,8
264,8
267,5
272,8
275,8
277,6
283,8
284,2
287,8
291,8
293,8
294,6
305,8
307,6
309,6
311,2
322,2
323,8
326,8
330,8
335,8
337,8
338,8
341,6
346,8
348,6
352,5
356,8
358,8
366,6
369,2
373,7
375,8
381,2
384,8
386,6
396,7
397,8
399,6
405,8
412,8
417,6
421,6
425,8
427,8
430,1
432,2
433,8
436,8
438,8
441,8
442,1
444,2
446,8
448,8
450,8
454,8
465,8
470,7
472,6
475,1
484,8
495,8
497,8
498,8
501,1
502,8
505,8
515,6
516,8
527,5
529,1
531,8
533,8
537,2
541,8
546,8
548,8
549,8
550,5
553,8
559,6
561,6
564,1
574,8
578,8
579,1
580,8
582,6
584,8
588,6
596,7
602,1
603,7
613,8
614,8
619,8
620,8
624,8
625,8
628,6
630,6
635,8
636,6
637,8
641,8
644,8
648,8
654,8
658,8
664,8
666,6
667,8
670,8
672,6
674,8
676,8
684,8
685,7
693,6
694,8
700,1
702,7
703,1
705,6
711,8
718,8
722,5
726,6
727,1
732,8
735,8
740,6
748,8
750,8
751,8
756,8
762,6
766,8
770,8
771,5
779,6
782,5
784,7
793,8
798,8
800,6
801,8
805,7
807,8
813,8
819,8
820,8
822,8
823,8
833,8
834,8
842,8
845,6
856,8
860,2
864,1
869,8
872,6
877,8
878,8
893,8
894,8
896,8
899,6
900,8
911,2
914,8
917,1
919,8
923,2
925,8
926,1
934,8
938,8
940,6
955,6
956,8
971,1
973,8
978,8
979,8
981,8
988,8
990,8
992,6
996,8
997,8
999,6
1000,8
1006,5
1009,1
1018,2
1025,1
1038,8
1042,8
1045,6
1046,8
1047,6
1050,6
1052,8
1054,8
1057,8
1061,8
1069,6
1071,7
1073,1
1074,8
1075,6
1083,8
1084,8
1089,1
1099,5
1103,2
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,6
1152,8
1153,1
1154,8
1158,8
1166,5
1170,8
1172,8
1178,8
1179,1
1181,1
1182,8
1183,8
1191,8
1192,8
1200,2
1205,1
1207,6
1208,1
1209,8
1217,7
1223,8
1225,8
1226,6
1228,1
1230,7
1232,8
1235,8
1237,8
1257,8
1266,1
1267,2
1274,8
1277,8
1278,2
1280,8
1282,8
1293,7
1294,8
1305,5
1306,8
1311,5
1318,8
1320,5
1323,8
1325,1
1328,7
1336,6
1340,8
1341,8
1344,8
1345,8
1348,1
1358,8
1361,8
1364,1
1373,8
1377,2
1378,8
1380,6
1382,1
1383,7
1386,8
1387,6
1390,8
1395,8
1398,8
1402,8
1403,8
1405,8
1407,8
1410,6
1412,6
1419,6
1426,8
1428,8
1436,1
1437,6
1438,1
1441,8
1444,8
1448,6
1454,8
1457,8
1459,8
1463,8
1467,8
1471,2
1475,8
1476,8
1480,8
1481,6
1482,7
1489,8
1491,8
1494,8
1496,6
1500,6
1501,8
1503,6
1504,6
1505,8
1515,6
1517,8
1520,6
1521,8
1523,8
1526,8
1529,6
1530,6
1543,1
1544,8
1547,6
1550,8
1552,8
1554,7
1563,8
1574,8
1575,8
1576,8
1579,1
1582,7
1584,8
1585,8
1589,8
1596,6
1598,2
1611,7
1613,6
1615,8
1618,1
1627,6
1630,1
1638,8
1639,7
1640,8
1642,8
1645,8
1648,8
1654,5
1661,8
1662,5
1663,8
1666,2
1668,6
1670,8
1672,8
1681,8
1682,5
1683,8
1687,8
1688,8
1693,8
1694,8
1700,8
1704,8
1712,8
1716,8
1717,8
1722,6
1724,2
1738,6
1739,1
1740,8
1761,8
1763,8
1765,8
1766,1
1767,8
1771,6
1772,8
1777,8
1784,2
1799,6
1806,8
1810,2
1812,8
1814,1
1818,1
1819,8
1822,6
1823,8
1824,8
1834,5
1835,6
1844,6
1848,6
1849,8
1850,6
1851,2
1856,8
1862,1
1863,8
1872,8
1874,6
1875,8
1877,8
1900,8
1902,8
1904,1
1905,2
1908,8
1914,8
1916,2
1922,2
1933,6
1934,2
1939,8
1942,6
1947,8
1957,8
1971,8
1973,7
1974,1
1977,7
1981,7
1985,8
1987,1
1989,8
2001,8
2002,1
2007,6
2008,8
2011,6
2021,5
2034,8
2040,8
2044,8
2045,8
2048,8
2051,6
2062,8
2066,8
2068,8
2069,8
2074,2
2075,8
2078,8
2079,2
2080,2
2081,8
2084,2
2085,8
2087,7
2096,8
2102,8
2103,1
2107,8
2117,6
2118,7
2120,7
2121,2
2122,1
2130,8
2136,2
2138,8
2140,8
2143,8
2144,8
2145,6
2147,8
2150,6
2154,8
2155,2
2166,8
2169,6
2173,7
2176,1
2178,8
2179,6
2180,8
2184,6
2185,8
2188,5
2190,8
2194,1
2195,8
2198,8
2205,8
2206,8
2207,2
2212,1
2213,8
2216,8
2218,8
2224,8
2225,8
2228,8
2236,6
2242,8
2246,8
2250,7
2255,5
2256,8
2267,8
2268,8
2269,8
2272,1
2275,8
2280,8
2282,8
2287,8
2289,8
2293,6
2296,1
2307,6
2309,1
2313,8
2325,8
2327,5
2336,6
2339,1
2342,8
2347,8
2350,5
2360,1
2364,6
2369,2
2379,2
2394,7
2395,2
2399,8
2402,8
2410,8
2416,6
2420,8
2427,8
2434,8
2435,8
2441,8
2447,6
2452,8
2463,6
2467,2
2468,8
2470,5
2476,1
2483,2
2487,6
2492,8
2502,8
2504,6
2510,8
2511,1
2512,8
2517,8
2520,8
2521,8
2523,7
2524,1
2525,6
2526,6
2528,6
2530,5
2532,6
2536,8
2540,6
2541,8
2543,8
2549,8
2550,6
2556,8
2557,8
2559,8
2565,8
2566,8
2567,1
2568,8
2570,8
2573,8
2577,8
2578,6
2583,2
2586,7
2587,8
2588,8
2591,8
2597,5
2606,7
2607,8
2608,8
2611,6
2612,8
2613,8
2616,8
2621,8
2622,8
2634,8
2639,8
2642,6
2644,8
2650,8
2655,8
2664,8
2667,8
2670,6
2679,6
2681,8
2683,1
2685,8
2687,8
2696,2
