Id,Response
1,8
3,8
4,8
9,8
12,6
13,8
21,8
28,8
30,8
36,8
38,8
43,8
45,8
48,8
50,8
51,6
54,8
55,1
59,8
62,2
63,8
66,6
69,8
82,8
83,5
84,7
86,8
89,8
90,8
92,6
98,8
100,7
105,8
115,8
119,6
124,6
127,8
133,8
140,8
141,8
143,7
151,2
154,8
157,8
163,6
166,2
168,8
170,8
173,8
180,6
182,8
184,5
185,8
195,8
196,8
197,2
212,8
213,8
219,8
225,6
227,8
232,6
239,1
247,2
251,6
254,1
261,8
264,8
267,5
272,6
275,8
277,8
283,8
284,6
287,8
291,8
293,8
294,6
305,8
307,7
309,8
311,1
322,8
323,8
326,6
330,8
335,5
337,8
338,8
341,8
346,8
348,6
352,5
356,6
358,8
366,7
369,1
373,7
375,8
381,2
384,8
386,7
396,8
397,8
399,8
405,8
412,8
417,6
421,6
425,8
427,8
430,1
432,1
433,8
436,8
438,8
441,8
442,5
444,2
446,8
448,8
450,8
454,8
465,8
470,6
472,6
475,8
484,8
495,8
497,8
498,8
501,1
502,8
505,8
515,2
516,2
527,2
529,2
531,8
533,8
537,6
541,8
546,8
548,8
549,8
550,8
553,8
559,8
561,6
564,1
574,8
578,6
579,1
580,8
582,6
584,8
588,2
596,1
602,6
603,1
613,8
614,5
619,8
620,5
624,8
625,8
628,6
630,7
635,8
636,6
637,8
641,8
644,8
648,8
654,6
658,8
664,8
666,6
667,6
670,8
672,5
674,8
676,8
684,8
685,1
693,8
694,8
700,5
702,1
703,8
705,1
711,8
718,6
722,2
726,7
727,5
732,8
735,8
740,6
748,8
750,8
751,8
756,8
762,8
766,8
770,8
771,5
779,8
782,1
784,7
793,1
798,5
800,6
801,1
805,8
807,1
813,8
819,1
820,8
822,8
823,8
833,2
834,8
842,8
845,6
856,8
860,1
864,2
869,8
872,8
877,1
878,8
893,8
894,8
896,8
899,6
900,8
911,2
914,8
917,5
919,8
923,1
925,8
926,8
934,8
938,8
940,6
955,5
956,8
971,6
973,8
978,8
979,8
981,8
988,8
990,8
992,1
996,5
997,1
999,5
1000,7
1006,2
1009,7
1018,1
1025,1
1038,8
1042,8
1045,6
1046,8
1047,8
1050,1
1052,8
1054,6
1057,6
1061,1
1069,6
1071,6
1073,1
1074,8
1075,2
1083,8
1084,6
1089,5
1099,5
1103,7
1110,8
1123,8
1130,8
1135,8
1137,8
1145,8
1147,8
1152,1
1153,6
1154,8
1158,8
1166,8
1170,8
1172,6
1178,6
1179,1
1181,2
1182,8
1183,8
1191,7
1192,6
1200,1
1205,6
1207,7
1208,5
1209,7
1217,8
1223,8
1225,8
1226,6
1228,8
1230,6
1232,7
1235,8
1237,8
1257,8
1266,2
1267,1
1274,8
1277,8
1278,6
1280,8
1282,8
1293,7
1294,8
1305,5
1306,6
1311,2
1318,8
1320,1
1323,8
1325,5
1328,7
1336,1
1340,8
1341,8
1344,8
1345,8
1348,5
1358,7
1361,8
1364,6
1373,8
1377,5
1378,8
1380,6
1382,5
1383,6
1386,8
1387,5
1390,1
1395,8
1398,8
1402,8
1403,8
1405,8
1407,8
1410,2
1412,6
1419,6
1426,8
1428,7
1436,1
1437,5
1438,8
1441,5
1444,8
1448,2
1454,8
1457,1
1459,8
1463,7
1467,8
1471,6
1475,8
1476,6
1480,8
1481,6
1482,5
1489,8
1491,8
1494,8
1496,2
1500,8
1501,8
1503,2
1504,2
1505,8
1515,6
1517,8
1520,2
1521,8
1523,8
1526,8
1529,6
1530,8
1543,1
1544,8
1547,6
1550,8
1552,7
1554,6
1563,8
1574,8
1575,2
1576,8
1579,5
1582,6
1584,8
1585,8
1589,8
1596,6
1598,7
1611,6
1613,8
1615,1
1618,6
1627,6
1630,5
1638,6
1639,8
1640,8
1642,8
1645,8
1648,8
1654,1
1661,8
1662,8
1663,8
1666,6
1668,6
1670,6
1672,8
1681,8
1682,8
1683,2
1687,8
1688,8
1693,8
1694,8
1700,8
1704,8
1712,8
1716,8
1717,8
1722,6
1724,7
1738,1
1739,1
1740,8
1761,8
1763,8
1765,8
1766,2
1767,8
1771,6
1772,8
1777,8
1784,2
1799,2
1806,8
1810,1
1812,8
1814,2
1818,1
1819,8
1822,2
1823,8
1824,8
1834,6
1835,1
1844,6
1848,6
1849,8
1850,8
1851,1
1856,8
1862,6
1863,8
1872,8
1874,2
1875,8
1877,8
1900,8
1902,6
1904,6
1905,2
1908,8
1914,8
1916,6
1922,2
1933,8
1934,1
1939,5
1942,6
1947,8
1957,6
1971,7
1973,1
1974,8
1977,8
1981,7
1985,8
1987,1
1989,8
2001,6
2002,7
2007,2
2008,8
2011,6
2021,2
2034,8
2040,8
2044,8
2045,8
2048,8
2051,5
2062,8
2066,1
2068,8
2069,8
2074,8
2075,6
2078,8
2079,2
2080,6
2081,6
2084,6
2085,8
2087,7
2096,8
2102,6
2103,1
2107,8
2117,7
2118,1
2120,6
2121,6
2122,1
2130,8
2136,2
2138,8
2140,8
2143,8
2144,8
2145,8
2147,6
2150,6
2154,8
2155,1
2166,8
2169,6
2173,6
2176,6
2178,8
2179,6
2180,6
2184,8
2185,8
2188,5
2190,8
2194,1
2195,8
2198,6
2205,5
2206,8
2207,1
2212,1
2213,8
2216,8
2218,8
2224,8
2225,8
2228,8
2236,5
2242,8
2246,6
2250,7
2255,5
2256,8
2267,6
2268,7
2269,8
2272,5
2275,8
2280,8
2282,6
2287,8
2289,8
2293,5
2296,6
2307,8
2309,5
2313,5
2325,1
2327,5
2336,6
2339,1
2342,8
2347,8
2350,5
2360,7
2364,8
2369,1
2379,1
2394,7
2395,2
2399,8
2402,8
2410,8
2416,8
2420,8
2427,8
2434,8
2435,8
2441,8
2447,5
2452,8
2463,2
2467,8
2468,8
2470,6
2476,1
2483,6
2487,6
2492,8
2502,8
2504,1
2510,8
2511,1
2512,8
2517,8
2520,6
2521,8
2523,6
2524,8
2525,5
2526,8
2528,6
2530,2
2532,6
2536,8
2540,6
2541,8
2543,8
2549,8
2550,5
2556,1
2557,8
2559,7
2565,8
2566,6
2567,7
2568,8
2570,8
2573,8
2577,8
2578,1
2583,8
2586,1
2587,8
2588,8
2591,8
2597,7
2606,6
2607,8
2608,6
2611,5
2612,7
2613,8
2616,8
2621,8
2622,2
2634,8
2639,5
2642,5
2644,8
2650,8
2655,8
2664,8
2667,8
2670,6
2679,6
2681,8
2683,1
2685,8
2687,8
2696,6
2699,6
2712,6
2716,6
2720,8
2725,8
2726,8
2731,6
2733,8
2740,6
2742,6
2748,8
2749,8
2763,7
2771,8
2772,6
2773,8
2783,8
2784,8
2789,1
2796,6
2798,1
2799,7
2800,5
2802,8
2805,6
2809,8
2816,8
2817,8
2821,8
2822,8
2829,8
2832,1
2842,6
2844,8
2846,7
2851,1
2852,8
2853,8
2856,8
2862,6
2866,6
2868,6
2886,8
2892,1
2893,8
2898,6
2917,7
2923,5
2927,5
2930,8
2931,6
2935,6
2936,8
2961,8
2964,8
2967,8
2968,8
2970,8
2977,1
2978,8
2979,8
2985,8
2986,2
2989,8
2997,8
2999,8
3004,6
3008,7
3010,8
3020,8
3022,5
3024,2
3027,8
3032,1
3033,8
3048,5
3053,6
3056,8
3070,8
3071,8
3073,6
3080,8
3098,8
3099,6
3109,8
3110,8
3115,1
3121,8
3128,8
3132,8
3133,2
3141,8
3144,1
3145,6
3154,5
3159,8
3164,8
3168,5
3172,1
3176,5
3186,8
3193,1
3196,8
3199,6
3200,8
3209,8
3210,8
3214,6
3229,2
3230,8
3233,8
3242,5
3244,8
3249,8
3251,1
3253,6
3264,6
3271,2
3272,8
3274,6
3276,7
3280,2
3282,8
3285,8
3297,8
3298,7
3307,8
3309,8
3310,8
3312,6
3314,8
3315,1
3316,8
3319,1
3322,8
3327,6
3332,8
3334,8
3336,1
3338,8
3340,8
3343,2
3352,8
3353,1
3356,8
3357,8
3360,5
3365,8
3366,8
3367,8
3369,8
3374,2
3376,7
3381,8
3385,1
3386,8
3397,8
3403,8
3409,2
3414,8
3415,8
3423,2
3427,1
3428,1
3439,6
3441,8
3442,6
3447,7
3453,2
3456,8
3458,7
3459,5
3462,8
3464,8
3477,8
3480,8
3483,8
3490,7
3497,6
3498,5
3500,5
3504,2
3509,2
3510,2
3511,8
3525,1
3528,1
3529,1
3531,8
3532,8
3536,8
3537,1
3538,6
3547,8
3557,7
3572,8
3573,7
3588,8
3590,6
3597,8
3601,1
3602,8
3608,5
3611,6
3616,8
3619,8
3623,6
3638,6
3641,1
3643,8
3647,8
3648,7
3662,1
3663,8
3665,2
3679,2
3683,5
3692,7
3700,8
3705,8
3706,8
3711,8
3712,6
3716,8
3725,7
3727,8
3739,8
3740,7
3743,8
3744,6
3750,8
3751,2
3752,1
3753,6
3754,6
3761,8
3762,7
3764,6
3773,8
3774,8
3775,8
3776,7
3785,1
3788,8
3791,6
3792,8
3794,7
3797,8
3798,8
3807,5
3808,6
3810,8
3813,6
3815,8
3818,8
3820,5
3824,6
3832,8
3836,8
3837,5
